source_soil_id,source_weather_id,quality_tier,source_dataset,join_method,label_confidence,feature_confidence,crop
SHC_MH_018599,IMD_GRID_018599,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018600,IMD_GRID_018600,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018601,IMD_GRID_018601,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018602,IMD_GRID_018602,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018603,IMD_GRID_018603,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018604,IMD_GRID_018604,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018605,IMD_GRID_018605,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018606,IMD_GRID_018606,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,groundnut
SHC_MH_018607,IMD_GRID_018607,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018608,IMD_GRID_018608,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018609,IMD_GRID_018609,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018610,IMD_GRID_018610,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018611,IMD_GRID_018611,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018612,IMD_GRID_018612,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018613,IMD_GRID_018613,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018614,IMD_GRID_018614,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018615,IMD_GRID_018615,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018616,IMD_GRID_018616,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018617,IMD_GRID_018617,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018618,IMD_GRID_018618,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018619,IMD_GRID_018619,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018620,IMD_GRID_018620,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018621,IMD_GRID_018621,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018622,IMD_GRID_018622,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018623,IMD_GRID_018623,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018624,IMD_GRID_018624,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018625,IMD_GRID_018625,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018626,IMD_GRID_018626,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018627,IMD_GRID_018627,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018628,IMD_GRID_018628,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018629,IMD_GRID_018629,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018630,IMD_GRID_018630,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018631,IMD_GRID_018631,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018632,IMD_GRID_018632,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018633,IMD_GRID_018633,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018634,IMD_GRID_018634,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,rice
SHC_MH_018635,IMD_GRID_018635,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018636,IMD_GRID_018636,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018637,IMD_GRID_018637,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018638,IMD_GRID_018638,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018639,IMD_GRID_018639,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018640,IMD_GRID_018640,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018641,IMD_GRID_018641,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018642,IMD_GRID_018642,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018643,IMD_GRID_018643,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018644,IMD_GRID_018644,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018645,IMD_GRID_018645,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018646,IMD_GRID_018646,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018647,IMD_GRID_018647,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018648,IMD_GRID_018648,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018649,IMD_GRID_018649,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018650,IMD_GRID_018650,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018651,IMD_GRID_018651,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018652,IMD_GRID_018652,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018653,IMD_GRID_018653,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018654,IMD_GRID_018654,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018655,IMD_GRID_018655,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018656,IMD_GRID_018656,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018657,IMD_GRID_018657,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018658,IMD_GRID_018658,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018659,IMD_GRID_018659,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018660,IMD_GRID_018660,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018661,IMD_GRID_018661,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018662,IMD_GRID_018662,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018663,IMD_GRID_018663,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018664,IMD_GRID_018664,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018665,IMD_GRID_018665,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018666,IMD_GRID_018666,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018667,IMD_GRID_018667,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018668,IMD_GRID_018668,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018669,IMD_GRID_018669,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018670,IMD_GRID_018670,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018671,IMD_GRID_018671,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018672,IMD_GRID_018672,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018673,IMD_GRID_018673,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018674,IMD_GRID_018674,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018675,IMD_GRID_018675,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018676,IMD_GRID_018676,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018677,IMD_GRID_018677,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018678,IMD_GRID_018678,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018679,IMD_GRID_018679,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018680,IMD_GRID_018680,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018681,IMD_GRID_018681,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018682,IMD_GRID_018682,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018683,IMD_GRID_018683,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018684,IMD_GRID_018684,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018685,IMD_GRID_018685,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018686,IMD_GRID_018686,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018687,IMD_GRID_018687,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018688,IMD_GRID_018688,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018689,IMD_GRID_018689,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018690,IMD_GRID_018690,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018691,IMD_GRID_018691,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018692,IMD_GRID_018692,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018693,IMD_GRID_018693,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018694,IMD_GRID_018694,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018695,IMD_GRID_018695,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018696,IMD_GRID_018696,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018697,IMD_GRID_018697,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018698,IMD_GRID_018698,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018699,IMD_GRID_018699,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018700,IMD_GRID_018700,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018701,IMD_GRID_018701,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018702,IMD_GRID_018702,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018703,IMD_GRID_018703,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018704,IMD_GRID_018704,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018705,IMD_GRID_018705,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018706,IMD_GRID_018706,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018707,IMD_GRID_018707,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018708,IMD_GRID_018708,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018709,IMD_GRID_018709,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018710,IMD_GRID_018710,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018711,IMD_GRID_018711,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018712,IMD_GRID_018712,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018713,IMD_GRID_018713,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018714,IMD_GRID_018714,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018715,IMD_GRID_018715,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018716,IMD_GRID_018716,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018717,IMD_GRID_018717,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018718,IMD_GRID_018718,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018719,IMD_GRID_018719,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018720,IMD_GRID_018720,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018721,IMD_GRID_018721,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018722,IMD_GRID_018722,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018723,IMD_GRID_018723,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018724,IMD_GRID_018724,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018725,IMD_GRID_018725,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018726,IMD_GRID_018726,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018727,IMD_GRID_018727,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018728,IMD_GRID_018728,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018729,IMD_GRID_018729,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018730,IMD_GRID_018730,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018731,IMD_GRID_018731,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018732,IMD_GRID_018732,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018733,IMD_GRID_018733,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018734,IMD_GRID_018734,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_018735,IMD_GRID_018735,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018736,IMD_GRID_018736,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018737,IMD_GRID_018737,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018738,IMD_GRID_018738,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018739,IMD_GRID_018739,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_018740,IMD_GRID_018740,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018741,IMD_GRID_018741,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
SHC_MH_018742,IMD_GRID_018742,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,cotton
